$1
1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0
1	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1
1	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1
1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0
1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0
0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0
0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	1	1
1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0
1	1	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1
1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0
0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0
1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	0
$273
1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0
0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0
1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	1
1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1
0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	1	0
1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1
1	1	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1
0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0
0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0
1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0
0	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
0	1	1	0	1	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1
1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0
1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0
1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1
0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	1	1
1	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1
0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0
0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1
0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1
0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0
0	1	0	1	1	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1
0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0
0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0
0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0
$274
0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0
1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1
1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1
1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1
0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1
0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1
0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1
0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1
0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	1	0	1	1	0
0	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	1
1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	1	0
0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	0
0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0
1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0
1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1
0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0
1	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1
0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0
0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	1	0
0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0
1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0
1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1
1	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1
$275
0	0	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1
0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	1	1	1	1
0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0
1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1
1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0
0	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1
0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0
1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0
0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1
1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0
0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0
0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0
0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1
0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0
0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0
0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1
1	1	1	0	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	0
1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0
0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	0
0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1
0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1
0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	1	0
1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0
$276
1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1
0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1
0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1
0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0
1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0
1	1	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	0
0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1
0	1	0	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1
1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0
0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0
1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0
1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	1
1	1	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1
0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0
1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1
1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0
0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1
0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0
0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0
0	1	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0
0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0
0	0	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	0	0
$277
0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1
0	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0
1	0	1	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1
1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0
1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	0
0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1
1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0
1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1	1	0	0
1	0	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	1
1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1
0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0
0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1
0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0
0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
1	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0
0	1	0	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0
1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0
0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0
1	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1
1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0
0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1
1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1
1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0
1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	1
$278
0	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0
0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1
1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1
1	0	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1
0	1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0
1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1
1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	1
1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1
0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0
0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0
0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0
0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0
1	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0
0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1
0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	0
0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0
1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	1	0
0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1
1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1
1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1
0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1
1	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1
1	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1
1	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0
$279
0	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1
0	1	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0
0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0
1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0
1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0
1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0
1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0
1	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1
0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0
0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0
0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0
1	0	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1
1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1
1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	0
0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0
1	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	1	1
0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0
0	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0
1	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0
0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0
1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
0	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0
0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	1	0
$280
1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	0	0
1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0
1	1	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0
0	1	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0
1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0
0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1
1	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0
0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0	0
1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	0
1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1
0	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1
0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	1
0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0
0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1	0
0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1
1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0
1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1
1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1
0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0
0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	0
0	1	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	1
1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0
0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1
$281
0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1
1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0
0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1
1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1
0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1
0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0
0	1	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1
0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0
0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1
1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0
0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0
1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0
1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1
0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1
1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0
0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0
0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0
0	1	1	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	0
0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0
0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0
0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0
0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1
1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1
1	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	0	1	0
$282
1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0
1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	1	0
1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0
1	1	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1
0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1
0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0
0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0
0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	0
0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0
0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	0
0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1
1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1
0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	1
0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1
0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0
0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0
0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0
0	1	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0
1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0
0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0
1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1
0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0
1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0
1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1
$283
0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0
1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0
0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1
0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1
1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1
0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	1	1	0	1
0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1
0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0
0	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0
0	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1
1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1
0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	1
1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	0
1	1	0	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0
